k_x	k_y	k_z	k_A	k_B	k_C	damp_t	damp_r	success	partialSuccess	
52.0	278.0	649.0	46.0	106.0	6.0	0.1	0.8	false	false
239.0	166.0	619.0	28.0	131.0	7.0	0.7	0.1	false	false
156.0	271.0	363.0	74.0	106.0	5.0	0.6	0.6	false	false
162.0	78.0	350.0	49.0	154.0	10.0	0.4	0.9	false	false
103.0	261.0	478.0	54.0	163.0	5.0	0.8	0.2	false	false
77.0	172.0	500.0	74.0	122.0	6.0	0.9	0.7	false	false
268.0	164.0	530.0	68.0	154.0	7.0	0.8	0.9	false	false
111.0	105.0	324.0	43.0	174.0	58.0	0.3	0.3	false	true
113.0	227.0	509.0	26.0	149.0	32.0	0.1	0.4	false	true
75.0	50.0	547.0	80.0	195.0	43.0	0.3	0.8	false	true
105.0	76.0	646.0	39.0	95.0	50.0	0.6	0.2	false	true
107.0	236.0	534.0	51.0	164.0	59.0	0.6	0.4	false	true
292.0	262.0	600.0	72.0	128.0	75.0	0.4	0.9	false	true
100.0	105.0	389.0	45.0	97.0	53.0	0.8	0.2	false	true
223.0	228.0	377.0	70.0	159.0	12.0	0.8	0.4	false	false
262.0	51.0	422.0	59.0	164.0	55.0	0.8	0.9	false	true
94.0	132.0	698.0	22.0	168.0	128.0	0.1	0.3	false	true
235.0	99.0	471.0	75.0	178.0	121.0	0.1	0.4	false	true
198.0	62.0	648.0	57.0	155.0	119.0	0.1	0.8	false	true
93.0	107.0	322.0	22.0	117.0	193.0	0.5	0.1	false	true
224.0	174.0	553.0	17.0	143.0	86.0	0.4	0.4	false	true
172.0	89.0	500.0	54.0	167.0	131.0	0.5	0.8	false	true
272.0	247.0	413.0	47.0	200.0	153.0	0.8	0.3	false	true
277.0	284.0	552.0	48.0	149.0	92.0	0.8	0.5	false	true
148.0	75.0	331.0	18.0	198.0	141.0	0.8	0.9	false	true
190.0	258.0	345.0	135.0	6.0	9.0	0.1	0.3	false	false
132.0	116.0	606.0	149.0	7.0	5.0	0.3	0.7	false	false
247.0	194.0	596.0	151.0	7.0	9.0	0.1	0.9	false	false
258.0	74.0	689.0	123.0	10.0	7.0	0.4	0.2	false	false
299.0	277.0	452.0	167.0	7.0	7.0	0.7	0.6	false	false
240.0	147.0	302.0	142.0	7.0	9.0	0.5	0.9	false	false
195.0	97.0	661.0	171.0	8.0	8.0	0.9	0.1	false	false
116.0	188.0	384.0	168.0	8.0	6.0	0.8	0.5	false	false
216.0	143.0	365.0	169.0	9.0	5.0	0.9	0.8	false	false
61.0	239.0	473.0	139.0	8.0	14.0	0.2	0.3	false	false
222.0	241.0	551.0	168.0	6.0	33.0	0.1	0.6	false	false
100.0	244.0	468.0	106.0	7.0	68.0	0.2	0.9	false	false
273.0	128.0	457.0	191.0	6.0	24.0	0.6	0.1	false	false
277.0	201.0	687.0	144.0	9.0	80.0	0.4	0.5	false	false
148.0	142.0	467.0	191.0	8.0	60.0	0.6	0.9	false	false
75.0	84.0	338.0	96.0	8.0	57.0	0.8	0.2	false	false
112.0	285.0	541.0	185.0	7.0	53.0	0.8	0.5	false	false
123.0	280.0	372.0	91.0	9.0	80.0	0.8	0.8	false	false
234.0	126.0	631.0	146.0	10.0	99.0	0.3	0.3	false	false
78.0	235.0	458.0	151.0	6.0	156.0	0.1	0.7	false	false
132.0	60.0	592.0	147.0	5.0	117.0	0.1	0.8	false	false
286.0	62.0	646.0	134.0	5.0	124.0	0.5	0.3	false	false
282.0	261.0	641.0	176.0	5.0	100.0	0.4	0.4	false	false
200.0	103.0	623.0	177.0	6.0	156.0	0.6	0.8	false	false
69.0	271.0	512.0	86.0	7.0	188.0	0.8	0.2	false	false
126.0	227.0	668.0	134.0	5.0	113.0	0.8	0.7	false	false
187.0	122.0	466.0	101.0	8.0	120.0	0.9	0.9	false	false
78.0	174.0	397.0	134.0	22.0	5.0	0.2	0.3	false	false
206.0	229.0	579.0	134.0	62.0	7.0	0.2	0.7	false	false
204.0	101.0	315.0	150.0	51.0	9.0	0.2	0.8	false	false
281.0	125.0	579.0	102.0	33.0	9.0	0.6	0.1	false	false
226.0	224.0	649.0	101.0	60.0	10.0	0.7	0.6	false	false
212.0	275.0	451.0	81.0	51.0	9.0	0.4	0.8	false	false
220.0	137.0	348.0	152.0	18.0	9.0	0.9	0.2	false	false
117.0	194.0	515.0	122.0	35.0	8.0	0.8	0.5	false	false
148.0	204.0	606.0	154.0	45.0	10.0	0.8	0.8	false	false
64.0	169.0	458.0	147.0	15.0	55.0	0.1	0.3	false	false
132.0	175.0	399.0	110.0	71.0	69.0	0.1	0.6	false	true
129.0	131.0	641.0	125.0	75.0	57.0	0.1	0.9	false	true
125.0	143.0	336.0	86.0	17.0	66.0	0.5	0.3	false	false
162.0	154.0	340.0	148.0	56.0	21.0	0.7	0.6	false	false
253.0	256.0	351.0	115.0	21.0	62.0	0.6	0.8	false	false
86.0	153.0	684.0	146.0	46.0	44.0	0.8	0.2	false	true
168.0	271.0	641.0	154.0	44.0	66.0	0.8	0.5	false	true
62.0	156.0	408.0	143.0	56.0	79.0	0.8	0.8	false	true
135.0	201.0	571.0	140.0	16.0	140.0	0.2	0.2	false	false
74.0	295.0	694.0	196.0	41.0	194.0	0.1	0.5	true	true
218.0	260.0	452.0	166.0	77.0	145.0	0.2	0.9	false	true
279.0	259.0	369.0	98.0	46.0	89.0	0.6	0.1	false	true
124.0	143.0	311.0	186.0	24.0	147.0	0.6	0.7	false	false
180.0	207.0	569.0	101.0	24.0	182.0	0.7	0.8	false	true
80.0	68.0	575.0	150.0	21.0	98.0	0.8	0.1	false	false
259.0	162.0	421.0	145.0	77.0	200.0	0.9	0.6	false	true
198.0	99.0	645.0	188.0	26.0	187.0	0.9	0.9	false	true
54.0	129.0	507.0	185.0	168.0	7.0	0.2	0.3	false	false
147.0	54.0	503.0	152.0	96.0	10.0	0.3	0.6	false	false
175.0	82.0	505.0	192.0	179.0	10.0	0.2	0.8	false	false
144.0	94.0	541.0	185.0	123.0	10.0	0.5	0.1	false	false
160.0	77.0	388.0	142.0	160.0	6.0	0.5	0.6	false	false
187.0	283.0	440.0	107.0	144.0	7.0	0.7	0.8	false	false
220.0	73.0	482.0	125.0	126.0	8.0	0.9	0.1	false	false
227.0	186.0	680.0	138.0	174.0	6.0	0.9	0.7	false	false
237.0	202.0	368.0	100.0	136.0	6.0	0.8	0.8	false	false
151.0	213.0	505.0	91.0	109.0	18.0	0.3	0.1	false	true
55.0	207.0	341.0	158.0	171.0	67.0	0.1	0.6	false	true
235.0	151.0	406.0	115.0	137.0	35.0	0.2	0.8	false	true
182.0	230.0	321.0	130.0	171.0	30.0	0.5	0.1	false	true
129.0	89.0	497.0	131.0	177.0	31.0	0.6	0.7	false	true
99.0	195.0	378.0	119.0	139.0	62.0	0.5	0.8	false	true
248.0	198.0	350.0	179.0	180.0	54.0	0.9	0.1	false	true
68.0	69.0	383.0	106.0	182.0	70.0	0.8	0.7	false	true
214.0	123.0	550.0	109.0	145.0	21.0	0.8	0.8	false	true
123.0	79.0	403.0	144.0	136.0	115.0	0.2	0.1	false	true
279.0	180.0	582.0	97.0	142.0	120.0	0.1	0.6	false	true
107.0	154.0	415.0	131.0	142.0	110.0	0.1	0.9	false	true
297.0	61.0	354.0	135.0	198.0	159.0	0.5	0.2	false	true
81.0	254.0	560.0	129.0	155.0	133.0	0.6	0.5	false	true
132.0	126.0	559.0	154.0	95.0	189.0	0.7	0.9	false	true
157.0	60.0	357.0	124.0	160.0	156.0	0.9	0.2	false	true
265.0	108.0	535.0	89.0	122.0	90.0	0.8	0.5	false	true
111.0	235.0	690.0	152.0	192.0	135.0	0.9	0.9	false	true
109.0	87.0	827.0	9.0	10.0	7.0	0.2	0.2	false	false
231.0	128.0	725.0	9.0	5.0	7.0	0.2	0.5	false	false
83.0	97.0	802.0	7.0	8.0	5.0	0.3	0.8	false	false
214.0	262.0	905.0	5.0	10.0	6.0	0.5	0.2	false	false
259.0	114.0	795.0	9.0	9.0	10.0	0.6	0.6	false	false
104.0	175.0	957.0	5.0	6.0	8.0	0.7	0.9	false	false
116.0	263.0	730.0	7.0	6.0	10.0	0.8	0.1	false	false
203.0	275.0	762.0	8.0	7.0	6.0	0.8	0.5	false	false
260.0	225.0	875.0	5.0	10.0	6.0	0.9	0.9	false	false
51.0	95.0	994.0	8.0	6.0	33.0	0.3	0.2	false	false
127.0	205.0	734.0	10.0	9.0	13.0	0.1	0.6	false	false
237.0	58.0	903.0	5.0	9.0	75.0	0.1	0.8	false	false
275.0	295.0	878.0	10.0	10.0	73.0	0.7	0.3	false	false
107.0	207.0	946.0	10.0	9.0	51.0	0.6	0.4	false	false
118.0	221.0	955.0	6.0	6.0	52.0	0.7	0.8	false	false
288.0	73.0	798.0	10.0	9.0	28.0	0.8	0.3	false	false
57.0	172.0	891.0	8.0	9.0	54.0	0.9	0.7	false	false
240.0	196.0	703.0	8.0	9.0	46.0	0.8	0.9	false	false
175.0	211.0	982.0	9.0	8.0	150.0	0.3	0.3	false	false
103.0	227.0	965.0	9.0	8.0	198.0	0.2	0.7	false	false
133.0	203.0	743.0	5.0	9.0	85.0	0.1	0.9	false	false
279.0	206.0	850.0	6.0	5.0	140.0	0.6	0.3	false	false
221.0	267.0	725.0	6.0	7.0	136.0	0.6	0.7	false	false
181.0	232.0	908.0	9.0	7.0	188.0	0.6	0.9	false	false
148.0	156.0	742.0	6.0	6.0	126.0	0.8	0.2	false	false
208.0	228.0	718.0	8.0	9.0	118.0	0.9	0.7	false	false
255.0	199.0	879.0	5.0	5.0	98.0	0.8	0.8	false	false
68.0	269.0	851.0	6.0	14.0	5.0	0.3	0.3	false	false
286.0	165.0	907.0	8.0	28.0	5.0	0.3	0.7	false	false
192.0	264.0	952.0	6.0	33.0	7.0	0.2	0.8	false	false
168.0	133.0	928.0	10.0	72.0	8.0	0.5	0.2	false	false
72.0	198.0	775.0	8.0	18.0	7.0	0.5	0.6	false	false
230.0	126.0	951.0	9.0	58.0	7.0	0.7	0.9	false	false
54.0	173.0	798.0	7.0	62.0	8.0	0.8	0.2	false	false
281.0	261.0	954.0	6.0	73.0	10.0	0.8	0.5	false	false
282.0	179.0	922.0	10.0	37.0	8.0	0.8	0.8	false	false
252.0	174.0	861.0	6.0	66.0	36.0	0.3	0.2	false	true
199.0	270.0	917.0	6.0	59.0	54.0	0.2	0.6	false	true
120.0	278.0	982.0	10.0	26.0	39.0	0.2	0.9	false	false
141.0	58.0	786.0	8.0	73.0	71.0	0.7	0.2	false	true
96.0	254.0	742.0	10.0	67.0	65.0	0.5	0.7	false	true
52.0	94.0	765.0	8.0	34.0	14.0	0.5	0.8	false	false
148.0	103.0	912.0	5.0	31.0	71.0	0.8	0.2	false	false
51.0	159.0	964.0	8.0	46.0	37.0	0.8	0.5	false	false
107.0	222.0	739.0	7.0	71.0	44.0	0.9	0.8	false	true
229.0	128.0	761.0	6.0	15.0	84.0	0.3	0.1	false	false
225.0	143.0	910.0	6.0	62.0	181.0	0.1	0.5	false	true
238.0	253.0	872.0	9.0	67.0	152.0	0.2	0.8	false	true
280.0	285.0	981.0	7.0	12.0	195.0	0.7	0.2	false	false
213.0	77.0	932.0	8.0	30.0	121.0	0.7	0.4	false	true
205.0	170.0	915.0	5.0	67.0	95.0	0.6	0.9	false	true
135.0	92.0	899.0	8.0	47.0	119.0	0.9	0.2	false	true
131.0	246.0	974.0	5.0	16.0	188.0	0.9	0.6	false	false
57.0	221.0	968.0	8.0	25.0	93.0	0.8	0.8	false	false
100.0	56.0	940.0	7.0	129.0	8.0	0.3	0.1	false	false
261.0	214.0	848.0	8.0	168.0	5.0	0.2	0.5	false	false
273.0	293.0	955.0	5.0	170.0	7.0	0.2	0.8	false	false
121.0	91.0	950.0	7.0	157.0	10.0	0.4	0.1	false	false
118.0	104.0	973.0	9.0	147.0	8.0	0.4	0.7	false	false
297.0	241.0	733.0	10.0	163.0	5.0	0.7	0.9	false	false
206.0	206.0	811.0	6.0	128.0	6.0	0.9	0.1	false	false
203.0	265.0	843.0	8.0	100.0	6.0	0.8	0.4	false	false
129.0	177.0	995.0	10.0	157.0	5.0	0.8	0.8	false	false
247.0	58.0	880.0	6.0	87.0	70.0	0.3	0.2	false	true
253.0	164.0	984.0	7.0	193.0	32.0	0.3	0.5	false	true
230.0	61.0	781.0	8.0	96.0	69.0	0.3	0.8	false	true
223.0	73.0	805.0	10.0	106.0	24.0	0.7	0.1	false	true
260.0	177.0	817.0	8.0	99.0	17.0	0.4	0.4	false	true
53.0	261.0	917.0	8.0	84.0	37.0	0.7	0.8	false	true
238.0	217.0	715.0	10.0	163.0	30.0	0.9	0.1	false	true
72.0	241.0	801.0	9.0	199.0	47.0	0.8	0.6	false	true
192.0	142.0	790.0	6.0	101.0	69.0	0.9	0.9	false	true
143.0	65.0	959.0	10.0	147.0	188.0	0.2	0.3	false	true
115.0	75.0	925.0	10.0	115.0	119.0	0.2	0.4	false	true
78.0	193.0	721.0	7.0	161.0	130.0	0.3	0.8	false	true
158.0	221.0	900.0	8.0	130.0	98.0	0.5	0.1	false	true
251.0	213.0	997.0	6.0	135.0	123.0	0.6	0.5	false	true
297.0	75.0	878.0	7.0	185.0	191.0	0.7	0.9	false	true
232.0	80.0	956.0	10.0	103.0	166.0	0.9	0.3	false	true
62.0	79.0	809.0	10.0	91.0	141.0	0.8	0.4	false	true
218.0	174.0	726.0	9.0	199.0	162.0	0.8	0.8	false	true
122.0	286.0	779.0	65.0	6.0	8.0	0.1	0.1	false	false
282.0	146.0	711.0	32.0	7.0	5.0	0.2	0.6	false	false
163.0	268.0	996.0	76.0	7.0	7.0	0.2	0.8	false	false
72.0	77.0	733.0	25.0	9.0	5.0	0.4	0.1	false	false
126.0	79.0	961.0	54.0	9.0	10.0	0.5	0.6	false	false
147.0	150.0	712.0	59.0	8.0	10.0	0.5	0.8	false	false
266.0	280.0	766.0	26.0	10.0	10.0	0.9	0.1	false	false
266.0	173.0	897.0	14.0	6.0	7.0	0.9	0.7	false	false
219.0	285.0	748.0	42.0	9.0	9.0	0.9	0.9	false	false
50.0	193.0	942.0	14.0	7.0	55.0	0.1	0.1	false	false
146.0	59.0	993.0	62.0	6.0	58.0	0.1	0.6	false	false
291.0	192.0	763.0	59.0	7.0	17.0	0.3	0.9	false	false
185.0	150.0	810.0	59.0	8.0	54.0	0.7	0.2	false	false
241.0	283.0	987.0	51.0	6.0	48.0	0.6	0.4	false	false
64.0	106.0	778.0	68.0	5.0	78.0	0.5	0.8	false	false
251.0	260.0	751.0	37.0	7.0	31.0	0.9	0.3	false	false
224.0	218.0	780.0	64.0	9.0	21.0	0.8	0.6	false	false
234.0	253.0	841.0	43.0	8.0	65.0	0.8	0.8	false	false
151.0	117.0	951.0	24.0	10.0	81.0	0.3	0.3	false	false
255.0	226.0	911.0	26.0	9.0	165.0	0.2	0.7	false	false
292.0	108.0	920.0	35.0	10.0	96.0	0.2	0.8	false	false
238.0	104.0	935.0	40.0	6.0	180.0	0.6	0.3	false	false
210.0	111.0	709.0	14.0	5.0	83.0	0.6	0.5	false	false
287.0	286.0	742.0	45.0	7.0	141.0	0.7	0.8	false	false
180.0	151.0	883.0	27.0	8.0	128.0	0.9	0.1	false	false
239.0	108.0	992.0	72.0	5.0	117.0	0.9	0.7	false	false
138.0	189.0	770.0	44.0	8.0	102.0	0.9	0.9	false	false
152.0	113.0	893.0	28.0	28.0	5.0	0.3	0.3	false	false
111.0	202.0	910.0	21.0	49.0	5.0	0.2	0.5	false	false
160.0	154.0	875.0	66.0	43.0	10.0	0.2	0.9	false	false
158.0	162.0	976.0	71.0	60.0	6.0	0.6	0.1	false	false
220.0	185.0	994.0	30.0	79.0	10.0	0.6	0.6	false	false
118.0	239.0	803.0	52.0	11.0	5.0	0.6	0.8	false	false
69.0	285.0	893.0	49.0	22.0	10.0	0.8	0.3	false	false
286.0	196.0	984.0	78.0	12.0	7.0	0.9	0.7	false	false
288.0	160.0	737.0	58.0	31.0	7.0	0.8	0.8	false	false
222.0	175.0	797.0	56.0	72.0	28.0	0.2	0.2	false	true
69.0	111.0	807.0	23.0	34.0	42.0	0.3	0.6	false	false
270.0	168.0	706.0	75.0	47.0	78.0	0.3	0.8	false	true
76.0	88.0	705.0	17.0	15.0	29.0	0.5	0.3	false	false
146.0	266.0	811.0	36.0	64.0	63.0	0.5	0.6	false	true
218.0	151.0	940.0	54.0	40.0	11.0	0.6	0.9	false	false
199.0	284.0	989.0	42.0	14.0	12.0	0.8	0.2	false	false
96.0	234.0	727.0	62.0	63.0	33.0	0.8	0.5	false	true
166.0	212.0	910.0	66.0	38.0	78.0	0.8	0.8	false	true
297.0	194.0	895.0	28.0	70.0	192.0	0.3	0.1	true	true
56.0	202.0	725.0	69.0	57.0	168.0	0.3	0.4	true	true
60.0	106.0	866.0	59.0	42.0	93.0	0.3	0.9	false	true
208.0	213.0	938.0	53.0	36.0	109.0	0.4	0.1	true	true
273.0	271.0	799.0	22.0	51.0	112.0	0.6	0.7	true	true
277.0	122.0	976.0	24.0	50.0	138.0	0.4	0.9	false	true
75.0	197.0	911.0	79.0	80.0	168.0	0.9	0.2	true	true
233.0	186.0	956.0	79.0	38.0	126.0	0.8	0.5	false	true
227.0	189.0	927.0	61.0	71.0	94.0	0.8	0.8	false	true
175.0	111.0	839.0	33.0	156.0	10.0	0.3	0.1	false	false
182.0	250.0	935.0	47.0	149.0	7.0	0.1	0.6	false	false
69.0	296.0	970.0	42.0	106.0	9.0	0.1	0.8	false	false
66.0	213.0	749.0	63.0	94.0	9.0	0.4	0.3	false	false
133.0	124.0	930.0	43.0	86.0	6.0	0.6	0.6	false	false
176.0	146.0	801.0	75.0	161.0	10.0	0.4	0.8	false	false
240.0	210.0	832.0	64.0	109.0	10.0	0.8	0.3	false	false
94.0	60.0	973.0	52.0	155.0	6.0	0.8	0.4	false	false
173.0	187.0	816.0	43.0	178.0	8.0	0.8	0.8	false	false
101.0	71.0	709.0	78.0	113.0	41.0	0.2	0.2	false	true
153.0	190.0	720.0	42.0	197.0	40.0	0.2	0.7	false	true
202.0	195.0	912.0	39.0	179.0	58.0	0.3	0.8	false	true
115.0	105.0	705.0	69.0	161.0	39.0	0.6	0.3	false	true
139.0	142.0	830.0	32.0	97.0	80.0	0.7	0.4	false	true
201.0	102.0	780.0	74.0	185.0	17.0	0.6	0.9	false	true
194.0	245.0	723.0	40.0	94.0	77.0	0.9	0.1	false	true
99.0	261.0	765.0	72.0	107.0	74.0	0.9	0.7	false	true
145.0	298.0	729.0	12.0	90.0	63.0	0.9	0.9	false	true
125.0	289.0	725.0	59.0	105.0	168.0	0.1	0.1	true	true
250.0	56.0	904.0	79.0	140.0	83.0	0.3	0.4	false	true
240.0	181.0	956.0	69.0	105.0	168.0	0.3	0.8	true	true
163.0	200.0	780.0	25.0	168.0	174.0	0.6	0.1	false	true
216.0	225.0	852.0	74.0	107.0	170.0	0.6	0.5	true	true
190.0	143.0	771.0	38.0	190.0	102.0	0.7	0.9	false	true
236.0	191.0	708.0	12.0	195.0	155.0	0.9	0.3	false	true
300.0	252.0	900.0	42.0	125.0	123.0	0.8	0.7	true	true
219.0	247.0	854.0	80.0	155.0	133.0	0.8	0.9	true	true
259.0	107.0	989.0	142.0	8.0	10.0	0.2	0.3	false	false
57.0	204.0	730.0	199.0	6.0	10.0	0.3	0.4	false	false
85.0	190.0	872.0	145.0	9.0	8.0	0.2	0.9	false	false
85.0	206.0	826.0	118.0	6.0	8.0	0.4	0.1	false	false
107.0	115.0	803.0	193.0	8.0	6.0	0.5	0.6	false	false
121.0	81.0	719.0	112.0	9.0	10.0	0.7	0.9	false	false
290.0	202.0	724.0	102.0	8.0	5.0	0.9	0.1	false	false
278.0	135.0	788.0	82.0	8.0	8.0	0.8	0.7	false	false
104.0	102.0	801.0	127.0	5.0	5.0	0.8	0.8	false	false
171.0	78.0	876.0	99.0	6.0	45.0	0.1	0.3	false	false
272.0	223.0	987.0	106.0	7.0	57.0	0.1	0.5	false	false
105.0	66.0	794.0	106.0	10.0	52.0	0.1	0.9	false	false
224.0	59.0	733.0	85.0	9.0	71.0	0.6	0.2	false	false
247.0	279.0	891.0	90.0	6.0	26.0	0.5	0.6	false	false
298.0	258.0	951.0	173.0	10.0	39.0	0.4	0.8	false	false
127.0	236.0	723.0	178.0	6.0	36.0	0.8	0.2	false	false
89.0	262.0	844.0	178.0	7.0	77.0	0.9	0.7	false	false
277.0	74.0	852.0	136.0	9.0	37.0	0.9	0.8	false	false
52.0	159.0	973.0	140.0	8.0	83.0	0.2	0.2	false	false
169.0	79.0	799.0	143.0	7.0	122.0	0.2	0.5	false	false
221.0	296.0	877.0	90.0	6.0	106.0	0.3	0.9	false	false
90.0	193.0	778.0	136.0	6.0	128.0	0.5	0.3	false	false
244.0	73.0	979.0	106.0	5.0	184.0	0.7	0.7	false	false
208.0	173.0	864.0	88.0	7.0	192.0	0.7	0.9	false	false
122.0	270.0	945.0	82.0	7.0	193.0	0.8	0.1	false	false
100.0	274.0	815.0	175.0	8.0	85.0	0.8	0.5	false	false
173.0	76.0	975.0	107.0	10.0	101.0	0.9	0.9	false	false
265.0	267.0	876.0	126.0	24.0	6.0	0.3	0.1	false	false
231.0	80.0	871.0	104.0	16.0	10.0	0.3	0.7	false	false
147.0	145.0	992.0	153.0	11.0	7.0	0.3	0.9	false	false
143.0	147.0	927.0	108.0	70.0	9.0	0.6	0.2	false	false
170.0	233.0	925.0	148.0	34.0	7.0	0.7	0.6	false	false
93.0	91.0	738.0	90.0	62.0	8.0	0.5	0.8	false	false
263.0	282.0	992.0	149.0	51.0	8.0	0.8	0.2	false	false
235.0	84.0	728.0	158.0	58.0	8.0	0.8	0.5	false	false
238.0	194.0	809.0	153.0	19.0	8.0	0.9	0.9	false	false
277.0	187.0	711.0	115.0	62.0	60.0	0.2	0.2	true	true
238.0	68.0	961.0	173.0	75.0	17.0	0.3	0.7	false	true
264.0	69.0	880.0	164.0	27.0	67.0	0.3	0.8	false	true
265.0	120.0	897.0	156.0	72.0	24.0	0.7	0.2	false	true
195.0	108.0	860.0	101.0	67.0	37.0	0.4	0.7	false	true
163.0	112.0	757.0	110.0	28.0	68.0	0.7	0.8	false	true
136.0	101.0	852.0	163.0	34.0	32.0	0.8	0.3	false	false
151.0	58.0	726.0	104.0	40.0	11.0	0.9	0.7	false	false
212.0	261.0	756.0	185.0	73.0	15.0	0.9	0.9	false	false
78.0	232.0	957.0	108.0	44.0	87.0	0.3	0.1	true	true
138.0	242.0	951.0	134.0	27.0	170.0	0.2	0.7	false	true
88.0	120.0	740.0	195.0	56.0	156.0	0.3	0.8	true	true
98.0	102.0	784.0	151.0	23.0	82.0	0.7	0.1	false	true
102.0	169.0	803.0	121.0	70.0	190.0	0.4	0.7	true	true
261.0	249.0	717.0	121.0	32.0	123.0	0.5	0.8	true	true
250.0	283.0	961.0	82.0	50.0	181.0	0.8	0.2	true	true
122.0	56.0	806.0	102.0	47.0	162.0	0.8	0.6	true	true
141.0	121.0	952.0	160.0	59.0	196.0	0.8	0.8	true	true
171.0	91.0	721.0	101.0	94.0	6.0	0.1	0.1	false	false
291.0	177.0	737.0	129.0	130.0	5.0	0.1	0.7	false	false
294.0	283.0	813.0	112.0	118.0	6.0	0.2	0.8	false	false
299.0	177.0	760.0	196.0	111.0	6.0	0.5	0.2	false	false
82.0	52.0	945.0	175.0	194.0	10.0	0.5	0.5	false	false
200.0	90.0	848.0	186.0	84.0	10.0	0.5	0.9	false	false
88.0	115.0	803.0	112.0	105.0	6.0	0.9	0.1	false	false
213.0	214.0	843.0	196.0	87.0	9.0	0.8	0.7	false	false
94.0	130.0	941.0	116.0	139.0	8.0	0.9	0.9	false	false
145.0	169.0	703.0	194.0	195.0	43.0	0.2	0.2	false	true
239.0	296.0	901.0	157.0	183.0	47.0	0.2	0.4	false	true
111.0	270.0	856.0	154.0	129.0	43.0	0.2	0.8	false	true
252.0	147.0	886.0	105.0	106.0	77.0	0.5	0.2	true	true
75.0	296.0	785.0	171.0	95.0	44.0	0.7	0.4	false	true
287.0	97.0	889.0	161.0	120.0	58.0	0.6	0.8	true	true
190.0	157.0	764.0	107.0	143.0	75.0	0.9	0.1	true	true
93.0	111.0	724.0	105.0	108.0	42.0	0.9	0.6	false	true
147.0	70.0	945.0	124.0	147.0	40.0	0.8	0.9	false	true
59.0	171.0	925.0	138.0	158.0	199.0	0.1	0.2	true	true
164.0	237.0	974.0	138.0	174.0	104.0	0.2	0.7	true	true
274.0	242.0	937.0	186.0	110.0	193.0	0.3	0.8	true	true
202.0	137.0	801.0	171.0	132.0	144.0	0.4	0.2	true	true
93.0	172.0	921.0	107.0	133.0	97.0	0.4	0.4	true	true
218.0	192.0	840.0	109.0	130.0	136.0	0.6	0.8	true	true
102.0	105.0	715.0	134.0	112.0	151.0	0.9	0.1	true	true
67.0	260.0	893.0	140.0	149.0	172.0	0.8	0.4	true	true
66.0	218.0	954.0	101.0	121.0	184.0	0.9	0.8	true	true
275.0	349.0	138.0	8.0	9.0	6.0	0.3	0.2	false	false
288.0	462.0	239.0	7.0	8.0	10.0	0.2	0.4	false	false
255.0	351.0	101.0	6.0	8.0	10.0	0.2	0.8	false	false
243.0	671.0	205.0	8.0	7.0	10.0	0.6	0.3	false	false
232.0	557.0	218.0	10.0	8.0	7.0	0.5	0.6	false	false
189.0	382.0	175.0	6.0	9.0	6.0	0.7	0.8	false	false
177.0	396.0	168.0	10.0	8.0	8.0	0.8	0.3	false	false
151.0	575.0	287.0	8.0	7.0	5.0	0.9	0.7	false	false
75.0	464.0	208.0	8.0	9.0	8.0	0.8	0.9	false	false
276.0	331.0	270.0	8.0	8.0	58.0	0.2	0.2	false	false
61.0	462.0	60.0	7.0	5.0	65.0	0.1	0.5	false	false
300.0	372.0	256.0	5.0	7.0	78.0	0.2	0.9	false	false
262.0	408.0	159.0	8.0	10.0	76.0	0.7	0.1	false	false
232.0	507.0	159.0	10.0	10.0	26.0	0.7	0.6	false	false
143.0	456.0	236.0	6.0	5.0	12.0	0.5	0.8	false	false
186.0	497.0	208.0	8.0	6.0	13.0	0.9	0.1	false	false
179.0	649.0	279.0	8.0	9.0	30.0	0.8	0.5	false	false
156.0	349.0	91.0	8.0	8.0	17.0	0.9	0.9	false	false
146.0	406.0	159.0	7.0	5.0	138.0	0.3	0.2	false	false
251.0	322.0	71.0	10.0	8.0	187.0	0.3	0.7	false	false
144.0	674.0	229.0	9.0	8.0	188.0	0.3	0.8	false	false
61.0	523.0	168.0	5.0	10.0	94.0	0.6	0.2	false	false
256.0	465.0	241.0	6.0	9.0	113.0	0.4	0.4	false	false
132.0	671.0	221.0	10.0	6.0	96.0	0.4	0.9	false	false
184.0	378.0	269.0	9.0	6.0	168.0	0.9	0.2	false	false
89.0	620.0	198.0	5.0	10.0	130.0	0.9	0.7	false	false
183.0	314.0	106.0	5.0	7.0	101.0	0.8	0.8	false	false
251.0	599.0	95.0	5.0	45.0	9.0	0.3	0.1	false	false
229.0	473.0	227.0	8.0	36.0	8.0	0.3	0.7	false	false
75.0	698.0	119.0	8.0	68.0	10.0	0.2	0.9	false	false
291.0	576.0	175.0	9.0	28.0	8.0	0.6	0.2	false	false
131.0	594.0	197.0	9.0	27.0	10.0	0.7	0.7	false	false
170.0	355.0	106.0	9.0	40.0	6.0	0.6	0.8	false	false
173.0	422.0	185.0	9.0	38.0	6.0	0.9	0.3	false	false
126.0	540.0	179.0	9.0	31.0	8.0	0.8	0.5	false	false
80.0	659.0	277.0	9.0	45.0	9.0	0.8	0.9	false	false
202.0	681.0	202.0	7.0	77.0	48.0	0.2	0.1	false	true
264.0	460.0	79.0	10.0	36.0	49.0	0.3	0.5	false	false
